Text,Language,target
"ne peut pas vous aider, désolé.",French,0
"The field of geology encompasses the study of the composition, structure, physical properties, dynamics, and history of Earth materials, and the processes by which they are formed, moved, and changed.",English,0
"Sie können sagen, dass es sich nicht lohnt, warum weinen Sie?",German,0
The atmospheric pressure declines steadily with altitude.,English,0
In Het Financieele Dagblad verscheen in 2016 een artikel waarin werd gesteld dat Wikipedia negatief bijdraagt aan de economische groei.,Dutch,0
en el ejemplo de la energía un almuerzo pesado me hace muy lento por la tarde tiene raíces de la palabra que significa una persona lenta y una babosa es un animal que se mueve muy lentamente como un ejemplo de un caracol.,Spanish,0
muy suave tan inteligente la palabra número cuatro es atroz atroz la palabra atroz significa algo realmente malo horrible terrible cruel atroz ofensivo atroz tiene una raíz latina llamada .que significa miedo cruel o terrible algunos ejemplos de la palabra atroz son los recientes incidentes de violación en delhi fueron atroces o se trata a los presos.,Spanish,0
"Dies ist ein Kinderspiel, was bedeutet, dass es eine wirklich einfache Entscheidung für Sie ist, wenn Sie etwas falsch gemacht haben und Sie zugeben, dass Sie sagen können, ich habe es vermasselt, ja Leute.",German,0
"Ich fürchte, ich kann nicht.",German,0
ನೀವು ನನ್ನನ್ನು ಆವರಿಸಬಹುದೇ ಹೊರಡುವ ಸಮಯ ಮತ್ತು ಹುಡುಗರಿಗೆ ನಾನು ಹೋಗುವುದು ಉತ್ತಮ ಅಂದರೆ ನಾನು ಈಗಾಗಲೇ ಹೋಗಬೇಕು.,Kannada,0
"Descartes rejette la philosophie scolastique : Dans sa philosophie, Descartes introduisit des rapports radicalement nouveaux entre  l'homme et la nature, divisant le monde entre « res extensa » (les choses, donc la nature, passive) et « res cogitans » (l'esprit, donc l'Homme et Dieu, actifs et pourvus d'une intentionnalité)[1].",French,0
"sempre posso dizer isso porque eu não tinha t preparado muito bem para o exame, fiquei confuso com algumas das perguntas outras palavras que você pode usar em vez de confuso são perplexo confuso ou perplexo palavra inteligente número oito é rendezvous rendezvous rendezvous.",Portugeese,0
Esta es una lista de las grafías alternativas usadas para nombrar a Wikipedia en las diferentes ediciones:[53]​ Nota: Cada asterisco (*) denota una referencia respectiva por la múltiple adopción lingüística.,Spanish,0
"Örnek olarak, SOS Children Vikipedi'nin içeriğini CD'de sunmaktadır.",Turkish,0
ഒരു ചോദ്യം ഒഴിവാക്കുന്നു.,Malayalam,0
"[nota 3]​ Una buena parte de sus ediciones idiomáticas está disponible para ser utilizada offline, distribuida en DVD u otros soportes.",Spanish,0
Wir sehen uns später.,German,0
"Seyahatleri sırasında ya da bir röportajda neden sizi işe almalıyız diye sorulduğunda karşılaştığı, bir dahaki sefere tamamen şaşkına dönmüş görünüyordu, bu yüzden bir dahaki sefere bir sınavda herhangi bir soruda kafanız karışırsa, o zaman sizden.",Turkish,0
oh mamma jag älskar dig så mycket och du hade rätt utseende och rikedomar är inte allt guldbrödet var värdelöst eftersom jag inte kunde äta det och mannen trots att.,Sweedish,0
[171] O conteúdo exibido na Wikipédia também tem sido citado como fonte e referência em alguns relatórios da Comunidade de Inteligência dos Estados Unidos.,Portugeese,0
"eram seres mágicos algo que a mãe de narcisse não sabia nada sobre terry melli oh é tão bom ver você, já faz muito tempo, não como você tem estado eu tenho sido muito bom eu teria sido melhor se ao menos se ao menos minha filha narcisa fosse um pouco mais compreensiva marian contou a mellie e terry tudo sobre narcisa e como ela estava preocupada com ela ela quer comer pão feito de ouro o que faço bem com ela talvez se o sonho dela se tornar realidade.",Portugeese,0
"Sie können es tun, wenn es jemandem wirklich gut geht.",German,0
Μια άλλη φράση που χρησιμοποιούν οι Αμερικανοί είναι πολύ κακό που το εξηγεί και.,Greek,0
"e você fica tipo, isso explica isso explica.",Portugeese,0
"Dans Les Mots et les Choses, Michel Foucault définit l’anthropologie comme l’étude des rapports entre la nature et la culture.",French,0
"som hvornår stoppede vi, hvor var vi, og du bliver nødt til at gentage det, for hvad er det lyden, som nogle fejler med.",Danish,0
undskyld.,Danish,0
eu não poderia concordar mais.,Portugeese,0
"Por otro lado, existe una serie de proyectos incluidos en el propio sitio web que reciben el nombre de wikiproyectos, cada uno de los cuales se dedica a trabajar sobre un tema específico —correcciones ortográficas, creación y ampliación de artículos de determinado campo, manejo de ilustraciones, etc.",Spanish,0
"Er zijn eveneens versies begonnen in enkele bekende kunsttalen, zoals het Esperanto en het Klingon.",Dutch,0
"J'ai paniqué une autre phrase que les locuteurs natifs utilisent est bonne pour vous et cela pourrait être à la fois positif et négatif quand vous dites que j'ai été promu et s'ils disent bien pour vous, comme des félicitations et parfois si vous dites que je quitte cet endroit.",French,0
"Auch wenn Ihnen dieses Video gefallen hat, klicken Sie auf die Schaltfläche ""Gefällt mir"" und denken Sie daran, diesen Kanal zu abonnieren, indem Sie auf die Schaltfläche ""Abonnieren"" klicken, um meine neuesten Lektionen hier auf Youtube zu erhalten.",German,0
"Ces images, dont beaucoup ont une valeur historique, servent ensuite d'illustrations à des articles de Wikipédia, des sites web et des journaux en ligne.",French,0
hoe was het met je?,Dutch,0
et vous savez que la meilleure partie de cela était quand j'étais dans ma robe de mariée qui était d'or aussi bien sûr que tout le monde ne regardait que moi narcisa il n'y a rien d'étonnant dans ce rêve.,French,0
bien sûr pas de problème.,French,0
نارسيس في المنزل في العربة بدأت تفكر بعمق في الخيارات التي اتخذتها عندما وصلت إلى المنزل.,Arabic,0
അത് എവിടെയെങ്കിലും ഒരു ചുവന്ന ബട്ടൺ ഉണ്ട്.,Malayalam,0
"О, вы в процессе чего-то, и кто-то просит вас сделать то, о чем вы говорите, извините.",Russian,0
"Since Wikipedia is based on the Web and therefore worldwide, contributors to the same language edition may use different dialects or may come from different countries (as is the case for the English edition).",English,0
"Emigh y Herring sostienen que «unos pocos usuarios activos, cuando actúan en concierto con las normas establecidas dentro de un sistema de edición abierta, pueden alcanzar el máximo control sobre el contenido producido dentro del sistema, literalmente borrando la diversidad, la controversia y la inconsistencia, y homogeneizando las voces de los contribuyentes».",Spanish,0
"[187] In a May 7, 2014, follow-up article in The Atlantic titled ""Can Wikipedia Ever Be a Definitive Medical Text?",English,0
Я лучше пойду другим способом попрощаться.,Russian,0
"[6][7] No dia 14 de dezembro de 2005, a revista Nature publicou um artigo sobre a Wikipédia a respeito de uma pesquisa feita comparando alguns de seus artigos com os da enciclopédia Britânica em áreas científicas quanto à quantidade de erros encontrados.",Portugeese,0
من أين حصلت على الأخبار مثل كيف لك.,Arabic,0
"[261] It covers news and events from the site, as well as major events from other Wikimedia projects, such as Wikimedia Commons.",English,0
"Från början använde Wikipedia en annan wikiprogramvara, UseModWiki, som också är licensierad under GPL.",Sweedish,0
"If life exists at all on Mars, it is most likely to be located underground where liquid water can still exist.",English,0
نقلاً عن مخاوف من الإعلانات التجارية وعدم وجود سيطرة في ويكيبيديا، قام مستخدمو ويكيبيديا الإسبانية بالتشعب من ويكيبيديا لإنشاء الموسوعة الحرة بالإسبانية في فبراير 2002.,Arabic,0
La plupart des citations appuie une définition ou une description.,French,0
അതുപോലെ തന്നെ ബെൽഗാം ജില്ലയെച്ചൊല്ലി മഹാരാഷ്ട്രയും കർണ്ണാടകയും തമ്മിൽ ഉള്ള തർക്കം.,Malayalam,0
"эй, почему бы вам не пообщаться с нами, вы можете сказать им, что мне очень жаль, но я завален работой или я завален другими словами, которые вы можете использовать вместо заболоченного, у меня слишком много делать.",Russian,0
"On Earth, a body of water is considered a lake when it is inland, not part of the ocean, is larger and deeper than a pond, and is fed by a river.",English,0
"[231] The software incorporates programming features such as a macro language, variables, a transclusion system for templates, and URL redirection.",English,0
എനിക്ക് ഒരു ഗ്ലാസ് വെള്ളം തരാമോ?,Malayalam,0
"சோதனையில் ஒரு கேள்விக்கு பதிலளிக்க அல்லது அப்பட்டமான மனிதனுக்கு அடிப்படை வழிமுறைகளைப் புரிந்துகொள்வதில் சிரமமாக இருந்தது, இப்போது அன்றாட வாழ்க்கையில் உங்கள் சூழ்நிலையில் உங்கள் காதலன் அல்லது உங்கள் காதலி உங்களிடம் கோபமாக இருக்கிறார், ஏன் உங்களால் முடியும் என்று உங்களுக்குத் தெரியாது.",Tamil,0
"De 2012 à février 2018, le programme Wikipedia Zero a permis une diffusion gratuite de l’encyclopédie et des projets annexes dans les pays du Sud.",French,0
запрашивая информацию.,Russian,0
så det här är ett bra sätt att öva var var vi igen om du är mitt i en konversation?,Sweedish,0
"[90] A topic should also meet Wikipedia's standards of ""notability"",[91] which generally means that the topic must have been covered in mainstream media or major academic journal sources that are independent of the article's subject.",English,0
"In addition to market basket analysis, association rules are employed today in application areas including Web usage mining, intrusion detection, continuous production, and bioinformatics.",English,0
Jag kommer också att ge dig ett smart tips för att låta riktigt flytande smart ordnummer.,Sweedish,0
)русск.» (англ.,Russian,0
"[27] Nupedia and Wikipedia coexisted until the former's servers were taken down permanently in 2003, and its text was incorporated into Wikipedia.",English,0
je ne peux pas vous remercier assez.,French,0
لا يوفر كل المساهمين مصادر لكتاباتهم، طبيعة عمل ويكيبيديا هذه جعلتها موضعاً للشك في مصداقية محتوياتها؛.,Arabic,0
Des systèmes de contrôle assurent sur ces deux sites que des informations jugées inappropriées par le gouvernement de la République populaire de Chine ne sont pas publiées.,French,0
"Le 28 septembre 2007, l'homme politique italien Franco Grillini a soulevé une question parlementaire adressée à la ministre des ressources culturelles et des activités, sur la nécessité d'introduire dans la législation italienne la liberté de panorama telle qu'elle existe dans d'autres pays européens.",French,0
"Estoy libre todo el fin de semana, hagamos algo.",Spanish,0
Viel Spaß beim Lernen und wir sehen uns bald in einer weiteren Lektion.,German,0
"ಹೇಗಾದರೂ ಧನ್ಯವಾದಗಳು ಅದು ಅಪ್ರಸ್ತುತವಾಗುತ್ತದೆ, ಆದರೆ ಹೇಗಾದರೂ ಧನ್ಯವಾದಗಳು.",Kannada,0
Ravi de vous rencontrer.,French,0
"[123]​ Un autor también puede copiar contenido de otro con el permiso correspondiente —sobre todo en el caso de contenido con licencia libre—, sin embargo no podrá usarse un contenido que prohíbe su distribución, reproducción o modificación de una manera ilícita, porque ello limitaría su utilización con seguridad y acarrearía problemas con las políticas.",Spanish,0
De vrijgave van bijdragen onder de CC-BY-SA-licentie is definitief en kan niet ingetrokken worden.,Dutch,0
"você pode esperar um momento, por favor?",Portugeese,0
22 октября 2014 года в польском городе Слубице был открыт первый в мире памятник Википедии[139].,Russian,0
har du något emot om jag hoppar in här?,Sweedish,0
В разных странах созданы региональные организации (т. н.,Russian,0
slår mig.,Sweedish,0
Le succès croissant de Wikipédia nécessite l'emploi d'un grand nombre de serveurs informatiques qui fonctionnent tous avec un système d'exploitation GNU/Linux (principalement Ubuntu)[89].,French,0
"Pour lui, « même le plus ignorant lit dans le monde ».",French,0
ನೀವು ದೂರವಾಣಿ ಕರೆಯಲ್ಲಿ ಬಳಸಲು ಸ್ಮಾರ್ಟ್ ಪದಗಳನ್ನು ಹುಡುಕುತ್ತಿದ್ದರೆ ನಾನು ವೀಡಿಯೊಗೆ ಲಿಂಕ್ ಅನ್ನು ಹಾಕುತ್ತಿದ್ದೇನೆ.,Kannada,0
Subsequent collaborative knowledge websites have drawn inspiration from Wikipedia.,English,0
"എനിക്ക് കുഴപ്പമില്ല, പക്ഷേ വാഗ്ദാനം ചെയ്തതിന് നന്ദി.",Malayalam,0
att svara på en enda fråga på testet eller den tråkiga mannen hade svårt att förstå även grundläggande instruktioner nu antar att i din situation i det dagliga livet är din pojkvän eller din flickvän arg på dig och du vet inte varför så du kan. säg till dem kanske jag är tråkig men jag vet inte varför du är så upprörd smart ord nummer 10 är trög trög trög betyder att röra sig långsamt för att vara lite långsammare.,Sweedish,0
"Translated articles represent only a small portion of articles in most editions, in part because those editions do not allow fully automated translation of articles.",English,0
"Quando surgem erros, o tempo médio atual para suas correções é de dois minutos.",Portugeese,0
ഇതൊരു ബുദ്ധിശൂന്യതയാണെന്നാണ് അർത്ഥമാക്കുന്നത് നിങ്ങൾ എന്തെങ്കിലും തെറ്റ് ചെയ്തിട്ടുണ്ടെങ്കിൽ അത് നിങ്ങൾക്ക് വളരെ എളുപ്പമുള്ള തീരുമാനമാണെന്നും നിങ്ങൾ സമ്മതിച്ചാൽ ഞാൻ അതെ എന്ന് പറഞ്ഞു.,Malayalam,0
"ചിലർക്ക് നല്ലതെന്ന് തോന്നുന്ന കാര്യങ്ങൾ മറ്റു ചിലർക്ക് അത് ചീത്തയായി അനുഭവപ്പെട്ടേക്കാം, അതുകൊണ്ട് വിവരങ്ങളെ വസ്തുതകൾ ആക്കി ചേർക്കാനാണ് വിക്കിപീഡിയ ആഗ്രഹിക്കുന്നത്.",Malayalam,0
making offers.,English,0
vill du att jag ska åka hem till dig?,Sweedish,0
Cette représentation sera la base théorique des réseaux neuronaux[6].,French,0
நீங்கள் அதை மீண்டும் செய்ய முடியுமா?,Tamil,0
"Woher hast du die Nachrichten, wie geht es dir?",German,0
y en este video les daré 10 palabras inteligentes para el uso diario y al final de este video.,Spanish,0
så om du bara ska påbörja din resa.,Sweedish,0
எனக்கு நன்றாக இருக்கிறது.,Tamil,0
deixe-me pensar por um momento.,Portugeese,0
"ik weet niet op welke dag het is wanneer je deze video bekijkt, maar of het vrijdag is, bijvoorbeeld weekend.",Dutch,0
"[nota 2] Em janeiro de 2020, havia edições ativas da Wikipédia em 299 idiomas.",Portugeese,0
i ask and then i say in the end.,English,0
La différence est que le travail de l'artisan reste extérieur à la matière alors que la nature agit à l'intérieur de la matière :« chaque être naturel a en soi-même un principe de mouvement et de repos »[9].,French,0
você pode fazer isso você pode passar o toefl você pode passar o gmat você vai conseguir vir.,Portugeese,0
eu tenho que ir.,Portugeese,0
ഒരു പ്രൈമറി സ്ക്കൂൾ ടീച്ചർ അവരുടെ സ്കൂളിനെ പറ്റിയെഴുതുന്നു; പ്രൈമറി വിദ്യാ‍ഭ്യാസത്തിന്റെ വിവിധഘട്ടങ്ങളെ പറ്റിയെഴുതുന്നു.,Malayalam,0
"As an example, for a classification algorithm that filters emails, the input would be an incoming email, and the output would be the name of the folder in which to file the email.",English,0
"dit is een no-brainer, wat betekent dat het een heel gemakkelijke beslissing voor je is als je iets verkeerd hebt gedaan en je geeft toe dat je kunt zeggen dat ik het verpest heb, ja jongens.",Dutch,0
how have you been?,English,0
ಎನ್ ಸಮಾಚಾರ?,Kannada,0
"Nimm es dir nicht zu Herzen wie ernst Sei nicht so verärgert, nimm es dir nicht zu Herzen.",German,0
நான் உங்கள் செல்போனைப் பயன்படுத்தினால் நீங்கள் கவலைப்படுகிறீர்களா?,Tamil,0
[54] في حالات معينة، يُسمح لجميع المحررين بإرسال تعديلات، لكن المراجعة مطلوبة لبعض المحررين، اعتمادًا على شروط معينة.,Arabic,0
"Båda metoderna kan användas för att wikifiera artikeln, det vill säga för att infoga länkar till andra artiklar, fotnoter, kategorier, bilder, rubriker, tabeller och annan typografisk formatering.",Sweedish,0
noem het niet.,Dutch,0
"επίσης, αν σας άρεσε αυτό το βίντεο, δώστε τους αντίχειρες πατώντας το κουμπί like και θυμηθείτε να εγγραφείτε σε αυτό το κανάλι κάνοντας κλικ στο κουμπί εγγραφής για να λάβετε τα τελευταία μου μαθήματα εδώ στο youtube.",Greek,0
"Он сказал, что отсутствие такой свободы заставило Википедию, «седьмой сайт, с которым больше всего консультируются», запретить все изображения современных итальянских зданий и искусства, и заявил, что этим был нанесён очень серьёзный ущерб туристической отрасли.",Russian,0
Law students have been assigned to write Wikipedia articles as an exercise in clear and succinct writing for an uninitiated audience.,English,0
você quer fazer algo neste fim de semana?,Portugeese,0
"[165]​ En cualquier caso, Wikipedia, como proyecto de fuente no primaria que es, se basa en una serie de políticas que promueven la verificabilidad y el uso de fuentes fidedignas y reputadas.",Spanish,0
Kannst du bitte einen Moment warten?,German,0
"und du bist bereit zu gehen und wenn dir dieses Video gefallen hat, vergiss nicht, uns einen Daumen hoch mit einem Kommentar zu geben.",German,0
slår mig.,Danish,0
"De acuerdo a Christian Stegbauer, un sociólogo alemán, «por el número de colaboradores no puede definirse si Wikipedia es democrática o no».",Spanish,0
"Поскольку участники обычно, как правило, переписывают или редактируют отдельные небольшие части статьи, а не всю её целиком, высоко- и низкокачественные материалы могут идти вперемешку в пределах одной статьи.",Russian,0
"En Wikipediaartikels tillförlitlighet kan bedömas bland annat genom att studera artikelns historik, som framgår av forskningsresultat nedan.",Sweedish,0
"[94] Um estudo de 2007 realizado por pesquisadores da Faculdade de Dartmouth descobriu que ""colaboradores anônimos e pouco frequentes na Wikipédia são confiáveis e uma fonte de conhecimento tanto quanto os contribuintes que se inscrevem no site.",Portugeese,0
في تلك اللحظة بدأت النرجس بالضحك أثناء نومها كانت والدتها متفاجئة للغاية بمدى روعة حلمها المضحك في صباح اليوم التالي عندما كانت نرجس استيقظت كانت كل الابتسامات والضحكات هنا عزيزتي قل لي بماذا كنت تحلم.,Arabic,0
je n'écoutais pas parce que tu étais peut-être occupé.,French,0
വിക്കിപീഡിയ വെബ് പേജില് ലേഖനങ്ങളെഴുതാനും അവ തിരുത്തുവാനും ഏവർക്കും സ്വാതന്ത്ര്യവും സൗകര്യവും നല്കുന്ന വിക്കിസോഫ്റ്റ് വെയർ ആണ് ഈ സ്വതന്ത്രവിജ്ഞാനകോശത്തിന്റെ അടിസ്ഥാനം.,Malayalam,0
Θα το πάρω.,Greek,0
"இது “பி.எச்.பி.”, “மைசீக்குவல்” ஆகிய ‘இணைய நிரல் மொழிகள்' மூலம் எழுதப்பட்டது.",Tamil,0
nos emocionamos mucho porque.,Spanish,0
ஆமாம் தயவு செய்து.,Tamil,0
Все вносимые такими добровольцами изменения незамедлительно становятся доступными для просмотра всем посетителям сайта.,Russian,0
mutlu öğreniyorum ve yakında başka bir derste görüşürüz.,Turkish,0
"ഇന്റർനെറ്റിലും മറ്റും ലഭ്യമായ, ദിവസേന വർദ്ധച്ചുകൊണ്ടിരിക്കുന്ന ഡാറ്റയാണ് ഒരർത്ഥത്തിൽ യന്ത്രപഠനം സാധ്യമാക്കുന്നത്.",Malayalam,0
"Phuein, c'est l'éclosion, ce qui se manifeste en révélant ce qui était contenu dans la semence ; ainsi, le phuein, c'est le propre de la plante qui croît à partir de soi-même, qui a son centre de changement à l'intérieur et non pas à l'extérieur, comme une pierre.",French,0
"ക്ഷമിക്കണം, എനിക്ക് ഇപ്പോൾ കഴിയില്ല.",Malayalam,0
"In the early days of AI as an academic discipline, some researchers were interested in having machines learn from data.",English,0
"moi donc la prochaine fois que vous aurez des devoirs de mathématiques à l'école par exemple et si vous avez laissé votre livre de mathématiques à l'école, vous pourrez dire à vos amis que vous êtes dans une vraie difficulté maintenant vous pensez peut-être que le mot correctif a quelque chose à faire avec la réparation de quelque chose.",French,0
ചിയേഴ്സ് ഞാൻ ശരിക്കും അഭിനന്ദിക്കുന്നു.,Malayalam,0
Lad mig se.,Danish,0
அனுமதி.,Tamil,0
vi' Jag har lärt oss en hel del av dessa smarta ord och vi tenderar att fylla två tre fyra av dem i en mening som inte låter naturligt.,Sweedish,0
"Jeg tror, ​​du tager fejl.",Danish,0
"அதற்குப் பதிலாகத் தொகுப்பாளர்கள், தம்மிடையேயான கருத்தொருமிப்பின் அடிப்படையில் கட்டுரைகளின் உள்ளடக்கங்களையும், அமைப்புகளையும் ஏற்றுக்கொள்ள வேண்டும்.",Tamil,0
[111] A natureza aberta do modelo de edição tem sido o mote da maioria das críticas à Wikipédia.,Portugeese,0
ഇങ്ങനെ വരുമ്പൊൾ വിക്കിപീഡിയയുടെ കാര്യ നിർവ്വാഹകർ ലേഖനത്തിന്റെ നിഷ്പക്ഷത സംരക്ഷിക്കാൻ ശ്രമിക്കുന്നു.,Malayalam,0
Citizendium est par exemple une encyclopédie en ligne en anglais dirigée par Larry Sanger et publiée sous licence libre.,French,0
Gordon Plotkin and Ehud Shapiro laid the initial theoretical foundation for inductive machine learning in a logical setting.,English,0
"Кроме того, по мнению Шекмана, проблема в том, что редакторы этих журналов являются не учёными, а издателями и их интересуют прежде всего шумиха, сенсация и фурор.",Russian,0
"En 2007, le Washington Post déclare que Wikipédia était devenue un point central de la campagne électorale de 2008 des États-Unis, en précisant : « Tapez un nom de candidat sur Google et l'un des premiers résultats est une page de Wikipédia, ce qui rend ces entrées peut-être aussi importantes que les publicités pour définir un candidat.",French,0
ಸಲಹೆಗಳು.,Kannada,0
este es mi error.,Spanish,0
"In 2007 stemden de lezers van de website brandchannel.com voor Wikipedia als 4de in de lijst van merken, via het antwoord op de vraag ""Welk merk had de grootste invloed op onze levens in 2006?""",Dutch,0
"Em 26 de janeiro de 2007, a Wikipédia também foi premiada com a classificação de quarta melhor marca pelos leitores do brandchannel.com, recebendo 15% dos votos, em resposta à pergunta ""Qual marca teve mais impacto em nossas vidas em 2006?",Portugeese,0
நீ சாப்பிடு.,Tamil,0
another phrase that americans use is oh bad that explains it and.,English,0
"не могу пожаловаться на следующую фразу, кто-то вам что-то говорит, а вы на самом деле не упомянули об этом в разговоре, как будто они каким-то образом догадаются, что у вас новая работа, и вы спрашиваете его.",Russian,0
"não leve isso a sério como a sério, não fique tão chateado, não leve isso a sério.",Portugeese,0
katılıyorum ve katılmıyorum.,Turkish,0
بالإضافة إلى ويكيبيديا أطلقت مؤسسة ويكيميديا العديد من المشاريع سميت بالمشاريع الشقيقة، ويكي قاموس مشروع قاموس متعدد اللغات بدأ في ديسمبر 2002، ويكي اقتباس الذي يضم مجموعة من الاقتباسات، ويكي الكتب مشروع للكتب المجانية الحرة التي يتم تحريرها تعاونياً.,Arabic,0
മൂന്നാം നമ്പർ സുവേ സ്യൂവ് സ്യൂവ് എന്നാൽ മര്യാദയുള്ള തണുത്തവരായിരിക്കാൻ അത്യാധുനികമാണ്.,Malayalam,0
"[19]:488 By 1980, expert systems had come to dominate AI, and statistics was out of favor.",English,0
"je suis libre tout le week-end, faisons quelque chose.",French,0
"hun syntes sig for stor til at udføre noget arbejde, mange friere kom for at bede om narcissus i ægteskab.",Danish,0
على سبيل المثال، في ويكيبيديا الإنجليزية وبعض إصدارات اللغات الأخرى، يمكن للمستخدمين المسجلين فقط إنشاء مقال جديد.,Arabic,0
"[65] A 2021 article in the Columbia Journalism Review identified Wikipedia's page protection policies as ""[p]erhaps the most important"" means at Wikipedia's disposal to ""regulate its market of ideas"".",English,0
ça fait longtemps.,French,0
"La diffusion d'un DVD d'une sélection d'articles Wikipédia en français a fait l'objet d'un projet équivalent au projet anglophone, mais il n'a pas abouti.",French,0
"Some language editions, such as the English Wikipedia, include non-free image files under fair use doctrine, while the others have opted not to, in part because of the lack of fair use doctrines in their home countries (e.g.",English,0
"Cette évolution peut potentiellement nuire à la confiance du public envers l’apprentissage automatique, mais surtout au potentiel à long terme de techniques très prometteuses[29].",French,0
"But it has been conjectured that Europa, the fourth-largest moon of Jupiter, may possess a sub-surface ocean of liquid water and could potentially host life.",English,0
hoy me vendría bien una bebida energética.,Spanish,0
"El carruaje dorado se acercó a ellos, estaba tachonado de gemas y diamantes y se veía extremadamente impresionante.",Spanish,0
"I en intervju med The Guardian[62] 2004 sade Dale Hoiberg, Encyclopædia Britannicas chefredaktör, om engelskspråkiga Wikipedia: Intervjun publicerades 26 oktober 2004.",Sweedish,0
Il participe à l'élaboration de la plupart des règles de fonctionnement de cette dernière[2].,French,0
"Sur Wikipédia, par exemple, la syntaxe utilisée pour modifier une page est beaucoup plus simple que celle du Hypertext Markup Language, et elle est censée permettre un apprentissage rapide.",French,0
ನಾವು ' ನಾವು ಈ ಸ್ಮಾರ್ಟ್ ಪದಗಳನ್ನು ಬಹಳಷ್ಟು ಕಲಿತಿದ್ದೇವೆ ಮತ್ತು ಅವುಗಳಲ್ಲಿ ಎರಡು ಮೂರು ನಾಲ್ಕು ಅನ್ನು ಒಂದೇ ವಾಕ್ಯದಲ್ಲಿ ತುಂಬಿಸಲು ನಾವು ಒಲವು ತೋರುತ್ತೇವೆ.,Kannada,0
if somebody's crying and doesn't want it.,English,0
"For example, the algorithms could be designed to provide patients with unnecessary tests or medication in which the algorithm's proprietary owners hold stakes.",English,0
"விக்கிப்பீடியா (Wikipedia; /ˌwɪkɪˈpiːdiə/ (கேட்க) wik-ih-PEE-dee-ə அல்லது /ˌwɪkiˈpiːdiə/ (கேட்க) wik-ee-PEE-dee-ə) என்பது, வணிக நோக்கற்ற விக்கிமீடியா நிறுவனத்தின் உதவியுடன் நடத்தப்படும், கூட்டாகத் தொகுக்கப்படும், பன்மொழி, கட்டற்ற இணையக் கலைக்களஞ்சியமாகும்.",Tamil,0
"Der Wagen betrat plötzlich ein magisches Portal, das durch ein stürmisches Gebiet fuhr.",German,0
Deltagarna var i åldrarna 10 - 85 år.,Sweedish,0
vielen Dank.,German,0
därför också lite långsamt i sinnet så exempel meningar med stum är mannen var så trubbig att han gav bort sitt lösenord till en falsk uppringare eller det tråkiga barnet.,Sweedish,0
"സാധാരണ മനുഷ്യർക്കിടയിൽ അവരിലൊരാളായി, അവർ ചെയ്യുന്ന പണികളിലേതെങ്കിലും ചെയ്താണ് വിക്കിപീഡിയരുടെ ജീവിതവും മുന്നോട്ടുപോകുന്നത്.",Malayalam,0
La représentation de la « nature humaine » correspond logiquement aux philosophies humaines existantes et aux cultures humaines possibles.,French,0
"Le projet Afripédia avait notamment fait usage de ce logiciel : dans les campus universitaires d'Afrique dont la liaison internet ne disposait pas d'un débit suffisant pour permettre de consulter Wikipédia en ligne, le projet visait à la mise à disposition d'ordinateurs plug équipés de bornes Wi-Fi et d'une copie locale de Wikipédia.",French,0
hæng på et sekund.,Danish,0
هذا أمر لا يحتاج إلى تفكير يعني أنه قرار سهل حقًا بالنسبة لك إذا كنت قد فعلت شيئًا خاطئًا وتعترف أنه يمكنك القول إنني أفسدت نعم يا رفاق.,Arabic,0
"J'ai perdu mon téléphone et je suis dans une difficulté ou notre bus est tombé en panne ce matin et je suis dans une situation difficile, mon ami se tourne toujours vers moi pour obtenir de l'aide quand il est dans une situation difficile et quand les choses vont bien, il oublie.",French,0
"Ne yaptın, hayatında neler oluyor diye soruyorsun.",Turkish,0
De regler som de icke-engelska utgåvorna av Wikipedia har baseras ofta på en översättning av reglerna på den engelskspråkiga Wikipedia och skrivs i Sverige utifrån lokala svenskspråkiga diskussioner.,Sweedish,0
"ή η επιχείρηση ήταν αργή αυτό το τρίμηνο, μπορείτε να τη χρησιμοποιήσετε στην καθημερινή σας ζωή εάν αισθάνεστε πολύ κουρασμένοι μια μέρα μπορείτε να πείτε στη μαμά σας ή μπορείτε να πείτε.",Greek,0
"[36] Universitaire deskundigen bogen zich over natuurwetenschappelijke teksten, zonder te weten uit welke encyclopedie ze kwamen.",Dutch,0
Não é nada.,Portugeese,0
"The CAA self-learning algorithm computes, in a crossbar fashion, both decisions about actions and emotions (feelings) about consequence situations.",English,0
"இல்லை, இல்லை.",Tamil,0
ik ben bang van wel.,Dutch,0
Wie war es dir?,German,0
"Τον Ιανουάριο 2013, ένας αστεροειδής της Κύριας ζώνης αστεροειδών πήρε το όνομά του από τη Wikipedia και ονομάζεται 274301 Wikipedia.",Greek,0
fazer ofertas.,Portugeese,0
"όταν φταρνίστηκε ω και η τελευταία στάση όχι δεν θέλω να ακούσω πια το μόνο που μπορούσα να δω ήταν ότι αυτοί οι άντρες ήταν πολύ καλοί, αγαπητέ μου, πρέπει να ξέρετε αυτή την ομορφιά.",Greek,0
"он столкнулся во время своих путешествий или во время интервью, когда ее спросили, почему мы должны нанять вас, она выглядела совершенно растерянной, поэтому в следующий раз, если вы запутаетесь в каких-либо вопросах, например, на экзамене, то вы.",Russian,0
he was handsome he didn't care for me at all but my dear do you realize that that is exactly the way you treated others i know i'm so sorry for the way i acted mom oh no it's alright since you've seen.,English,0
